126.0	119.0	20.0	19.0
125	118	19	19
125	118	19	19
125	118	19	19
126	119	19	19
125	119	19	19
125	119	19	19
126	121	19	17
125	116	10	9
138	127	11	12
176.25206	92.282875	20.375954	20.07609
175.70602	92.91975	20.338686	20.394236
175.705	92.36331	21.028114	20.259212
175.30858	91.95729	22.069735	22.643305
175.7818	92.604805	20.330252	20.149443
175.17326	92.142136	20.639093	19.886011
176.26894	92.19022	21.28788	21.065474
175.80704	92.12532	20.268333	19.895443
176.99548	92.10757	20.161808	19.666212
178	51	16	16
178	51	16	16
177	51	18	15
177	51	18	16
178	51	16	15
177	51	17	17
178	51	16	16
178	51	16	15
178	51	17	16
178	51	17	16
178	51	16	16
178	51	16	16
178	51	16	15
178	50	16	16
178	51	16	16
178	51	16	15
177	51	17	15
178	51	16	15
178	51	16	15
177	51	17	15
178	51	16	16
178	51	16	16
177	51	17	15
178	51	16	15
178	51	16	16
178	51	16	14
178	51	16	15
178	51	16	15
178	51	16	16
178	51	16	15
177	51	17	15
178	51	16	16
178	51	16	16
177	51	17	15
178	51	16	15
178	51	16	15
178	51	16	15
178	51	16	16
178	51	16	15
178	51	16	15
178	51	16	16
178	51	16	16
178	51	16	16
178	51	16	16
178	51	16	16
178	51	16	17
178	51	16	16
177	51	17	16
178	51	16	16
178	51	16	16
177	51	17	16
178	51	16	17
178	51	16	16
178	51	16	16
178	51	16	16
178	51	16	16
178	51	16	15
178	51	16	15
178	51	16	16
178	51	16	15
178	51	16	15
181	51	13	14
203.22604	150.65552	33.560093	19.074404
219.2532	155.42793	21.673203	15.519984
226.00862	157.55835	20.94705	15.709446
229.28041	158.9203	21.609138	16.017422
226.92256	157.51678	26.600105	18.857254
207.9052	153.51057	37.520634	24.06424
205.99011	154.87398	32.925415	23.720745
207.54875	171.85751	28.43282	29.6899
220.37694	160.3381	40.332058	22.961922
240.30974	163.26917	39.140156	21.113655
228	159	18	15
230	159	18	15
231	159	18	16
212	175	22	24
269.39206	169.49014	23.91975	16.789072
212	173	23	25
211	176	23	24
271.4108	167.33731	25.821087	19.529303
270.52612	168.32947	26.17593	18.910671
270.76608	170.53683	23.12936	16.962965
271.52252	169.85478	24.954664	18.193138
271.75418	169.53084	25.786942	18.68889
270.6846	171.11931	22.04295	16.864513
214	176	21	23
268.4621	171.23064	23.745665	16.749605
211	177	23	24
211	177	23	24
212	176	22	25
212	177	22	23
270.94104	157.75708	29.580475	27.115683
212	177	22	23
212	177	23	23
212	177	22	23
261.94812	157.26324	36.165264	29.787712
268.22598	159.12401	30.928158	27.849983
268.79926	158.2252	31.176935	29.465008
252	171	18	15
272	173	19	18
255	170	16	14
280	186	15	15
271	172	21	19
250	154	26	24
249	154	29	29
250	153	25	20
250	153	25	22
250	154	25	21
249	153	25	22
250	153	22	18
247	153	28	25
250	154	27	25
251	153	25	20
247	153	30	24
250	153	27	23
269	169	24	19
269	171	24	17
271	174	18	17
273	174	17	15
272	169	22	17
272	170	22	17
271	171	21	15
271	171	22	15
272	172	19	15
271	171	21	15
271	171	22	16
271	172	21	15
271	169	23	17
271	171	21	16
253	167	21	16
273	171	19	16
253	167	21	17
254	168	21	17
253	168	23	18
252	164	26	22
254	162	22	20
258	168	14	13
258	167	13	13
266	150	8	7
271.46893	172.28625	21.681906	15.809879
271.76593	172.12341	21.33764	15.406873
271.74548	172.53325	21.361605	15.424342
271.36325	172.1412	21.225548	15.3880205
272.3154	171.10716	22.054781	16.591179
218	177	12	11
271.73523	172.29735	21.71756	15.415859
216	177	14	10
217	178	12	11
271.71127	171.82387	21.146832	16.237028
218	177	14	11
219	178	11	9
218	178	13	10
271.28076	172.53334	21.312735	15.262224
272.17117	172.21666	20.987019	15.224326
271.19443	172.20537	21.109463	14.976302
272.15903	172.60037	20.75112	15.061182
271.2917	172.0253	21.576113	15.437113
271.1203	172.18135	21.26884	15.263956
271.56656	172.01065	21.923374	15.641227
271.41824	172.6695	21.171549	15.116527
272	173	19	14
270	172	21	15
271	172	21	15
272	173	18	15
271	172	21	15
272	172	21	15
271	172	21	15
273	173	17	14
271	172	21	14
272	172	21	15
273	172	17	16
271	172	21	15
271	172	21	15
272	172	20	15
271	172	21	15
271	172	21	15
273	172	18	15
271	172	21	15
272	172	21	15
273	172	18	15
272	172	20	15
271	172	21	15
273	172	18	15
270	172	21	15
273	172	18	15
271	172	21	15
271	172	21	14
271	172	21	15
271	172	21	15
271	172	21	15
270	172	21	15
272	172	20	15
271	172	21	15
271	172	20	15
271	172	20	14
271	172	21	15
271	172	21	15
271	172	21	15
271	172	20	15
271	172	21	15
272	172	21	15
273	173	18	14
272	172	21	15
271	172	21	15
272	172	21	15
271	172	21	15
271	172	21	15
271	171	21	16
271	172	20	14
271	172	20	15
272	172	21	15
272	172	21	14
271	171	21	15
271	172	21	15
272	172	22	15
271	172	21	15
271	172	21	15
272	172	21	15
271	172	21	15
272	172	20	15
272	172	20	15
272	172	21	15
271	172	21	15
272	172	21	15
273	172	22	15
273	169	23	19
273	170	21	16
275	170	21	18
275	170	20	18
273	170	22	17
275	170	21	18
273	171	21	16
273	171	21	18
273	171	21	15
273	171	22	16
273	171	21	16
273	171	21	16
272	171	22	18
274	171	22	16
273	172	21	15
272	172	22	16
274	171	21	19
273	171	21	16
273	171	21	17
273	171	21	16
273	171	21	16
273	171	22	16
273	171	21	16
273	170	22	17
274	171	18	16
272	171	23	16
272	171	22	16
273	170	21	18
272	171	21	16
271	171	21	15
273	171	20	19
271	172	21	15
271	172	21	16
270	172	22	15
272	172	22	16
272	171	21	15
271	172	22	15
272	173	19	16
270	172	22	15
271	171	22	15
273	149	31	23
269	147	25	17
267	148	27	23
269	148	29	34
272	150	28	34
275	147	22	20
275	147	18	16
