303.0	123.0	18.0	20.0
303	124	18	18
303	124	18	18
303	124	17	18
303	124	18	18
302	123	18	19
302	123	18	19
303	124	18	18
303	124	18	18
302	123	18	19
302	123	18	19
302	123	18	19
302	123	18	19
302	123	18	19
302	123	18	19
302	123	18	19
302	124	18	18
302	123	18	19
302	123	19	19
303	123	18	19
302	123	18	19
302	123	18	19
303	124	18	18
302	124	18	18
302	123	19	18
302	124	18	18
303	125	18	17
303	124	18	18
303	123	18	19
303	124	18	19
303	124	18	18
303	124	18	19
303	124	18	19
303	124	18	18
303	124	18	19
302	124	19	19
302	124	19	18
303	124	18	19
302	124	18	18
302	123	18	19
302	123	18	19
303	124	18	19
302	124	19	19
302	124	19	18
302	123	18	19
303	124	18	18
303	124	18	18
303	124	18	18
302	124	19	18
303	124	18	19
303	125	18	18
304	126	17	16
303	123	18	18
303	124	17	18
303	123	18	19
302	122	19	18
301	122	18	18
301	123	17	19
300	124	18	19
299	125	18	18
299	128	17	17
297	129	18	16
297	129	18	17
295	131	17	15
294	130	17	15
292	130	17	15
292	129	18	16
293	129	16	17
291	129	18	16
292	130	18	15
293	132	15	15
291	129	18	17
290	127	18	18
291	125	18	19
292	128	17	17
284	120	11	12
285	119	11	12
289.39124	87.433426	16.186337	15.829787
289.7755	84.755974	17.127235	15.958212
290	80	16	17
290	78	17	16
292	76	15	16
293	73	17	16
293	71	18	16
294	67	17	16
294	65	16	16
295	61	15	17
295	59	16	16
296	57	16	16
295	55	16	17
295	55	16	16
294	56	16	16
295	58	16	16
281.22495	60.287407	34.983334	29.011913
300.65192	108.47732	18.897896	18.07374
300.47742	124.08635	19.111921	17.757965
300.23657	114.62745	19.139988	18.312479
295	75	17	17
295	73	15	15
290	72	21	20
294	77	19	18
293	86	18	17
292	86	19	18
295	81	18	16
295	79	19	18
298	80	18	19
299	87	17	17
300	84	17	17
301	82	17	17
300	84	18	17
302	86	18	18
304	84	16	16
305	84	18	17
306	86	17	17
306	84	19	18
308	85	17	17
310	86	16	17
311	87	16	17
311	87	18	18
313	88	16	17
314	89	16	15
315	90	15	14
316	90	16	15
316	90	17	15
318	90	14	14
318	90	14	14
331.1798	126.113525	19.381916	19.764769
331.0555	126.03307	19.353577	19.441021
332	126	19	19
333	126	18	19
333	126	18	18
334	126	18	19
334	126	18	19
334	126	18	18
334	126	18	19
333	126	18	18
333	126	18	19
333	126	18	19
332	126	18	19
332	126	18	19
332	126	18	18
331	126	18	19
329	125	19	19
329	127	18	18
328	125	19	19
329	127	18	17
327	128	19	17
329	128	16	17
327	128	18	17
326	127	17	18
324	127	18	18
320	126	19	18
317	126	18	19
314	125	18	19
311	125	19	19
307	125	19	19
305	125	19	19
302	125	18	19
300	125	18	19
298	125	18	19
295	125	18	19
294	125	17	19
291	125	18	19
289	125	18	19
287	125	17	19
285	125	17	19
282	125	18	19
280	126	18	18
278	126	18	18
275	126	18	18
273	126	18	19
270	126	18	18
268	126	18	19
266	126	18	19
263	126	19	19
261	127	18	18
259	127	18	19
256	128	18	18
253	128	19	18
251	128	18	19
250	128	19	19
253	130	18	18
254	131	19	19
256	131	19	20
256	132	20	19
257	133	19	19
258	134	19	19
259	136	18	19
260	137	18	18
261	138	18	19
261	139	18	19
262	139	18	19
262	140	18	19
263	141	19	20
264	142	19	19
264	143	19	20
265	144	19	19
266	145	19	19
267	146	19	20
267	147	19	20
268	148	20	20
270	149	19	20
270	150	19	20
270	151	20	20
270	152	20	20
270	153	20	20
271	154	21	20
271	155	20	20
272	156	20	20
273	157	20	21
273	158	20	21
273	159	20	21
273	160	20	20
272	160	21	21
272	161	21	20
272	162	21	21
272	163	20	20
272	164	20	20
272	164	21	21
272	165	21	20
273	165	21	21
273	166	21	20
273	166	22	21
274	167	21	20
274	167	21	21
276	168	20	20
276	168	21	21
277	168	21	21
279	169	21	21
280	170	20	21
281	171	20	20
283	174	18	18
283	175	17	17
284	176	16	16
284	175	15	16
284	174	17	16
284	171	17	18
283	168	20	19
285	163	21	21
287	159	21	21
289	156	21	21
291	152	21	21
294	149	21	21
296	146	20	20
299	143	20	20
301	139	20	20
304	137	19	20
307	134	18	19
308	131	18	19
311	128	18	19
