326.0	238.0	19.0	19.0
327	235	19	20
328	231	19	19
329	224	19	19
332	221	20	20
333	217	19	18
334	214	19	18
335	212	19	18
336	207	19	19
338	203	19	18
337	203	19	18
331	202	18	18
321	200	19	17
312	198	19	18
304	195	18	18
295	194	19	18
288	193	17	18
280	192	17	16
270	190	19	18
262	187	18	19
255	184	18	18
244	184	21	20
240	183	17	18
234	179	17	17
224	178	18	18
217	177	17	18
210	178	18	18
203	178	17	17
197	173	17	18
190	170	17	17
183	172	18	17
176	169	17	18
173	164	18	16
192.89854	163.00893	19.521515	17.742008
215.69019	163.38716	18.691097	17.520641
237.90826	162.78868	18.208021	17.912477
259.49277	163.53096	19.195518	18.241526
283.2543	167.11809	19.893213	18.432531
306.91763	171.99771	20.319511	18.612574
330.40695	177.39503	21.918755	18.10101
356.07928	184.40047	20.294678	17.953228
377.73892	192.0101	20.803482	18.776596
400.21072	202.86714	19.61997	18.342628
421.3501	206.51065	20.831045	16.76928
214	93	9	8
213	92	10	10
214	94	9	10
444.81012	202.34116	21.020378	18.886028
433.00317	200.84119	20.907139	18.1234
420.47095	198.3136	21.192451	18.455568
411.10825	200.40944	19.668467	19.350832
398.64856	200.92673	21.065601	19.623219
386.93787	201.46579	20.458303	18.691927
379.57858	206.29514	18.94549	17.837452
219	96	11	11
221	100	12	12
341.0141	228.28406	20.487438	19.668287
227	106	10	10
224	101	13	15
224	101	11	11
222	99	12	12
293.419	250.70279	21.16762	18.810314
289.531	248.54564	21.40351	20.271938
281.72797	248.78058	20.946129	20.443237
276.81332	250.4504	20.911486	20.018877
269.03177	253.48462	22.010862	17.719799
263.09842	256.94598	21.861666	14.773935
255.98721	262.35898	21.722168	9.362583
253.9102	266.50565	15.446936	6.421809
200	26	16	16
202	29	15	14
201	31	16	14
201	30	16	16
188.92072	262.82532	24.687857	9.21756
186.83295	261.9106	27.047882	10.083125
198	30	16	15
187.87672	265.001	20.94803	6.283119
196	30	15	15
185.7396	264.19864	27.308987	7.37813
181.90666	264.04904	45.33041	7.8680544
182.81079	262.2	48.153515	9.868423
178.9124	254.86472	49.995422	16.273262
201	61	15	15
181.13382	256.00775	43.353794	15.619278
179.32025	253.57072	36.32377	17.842932
182.93584	251.49918	32.09127	20.05323
182.91522	246.01643	33.726368	24.978354
183.78108	235.31685	35.76871	33.917305
212.66972	224.1913	19.589317	21.915379
189	18	13	11
194	22	15	15
194	20	17	17
196	18	17	15
223.06506	201.99635	20.132679	20.258667
203	19	14	15
202	20	15	14
202	22	15	13
203	25	16	16
207	28	13	13
209	34	11	9
230.15364	186.23112	18.882196	20.412437
230.03299	178.18	18.802435	19.858295
230.67503	172.02576	18.266113	18.419676
230.78696	166.96524	18.250126	19.588243
231.82639	164.34259	17.477709	18.157444
231.2691	161.98288	17.849997	18.12439
231.91116	159.04634	18.741163	18.309793
231.65944	157.24525	18.598507	18.788446
232.57938	151.84505	17.668018	18.534405
237.7442	154.05702	17.23851	18.891317
244.8315	161.24527	17.97994	18.169683
251.71489	163.9212	18.268694	18.149784
256.9576	164.29381	19.024118	17.866459
263.26596	165.47891	18.641579	18.935287
269.17563	169.86249	18.417925	18.086645
104	168	12	10
280.0589	179.97995	19.243206	18.624794
285.93323	182.07703	19.26264	17.359913
289.66058	181.51257	19.942253	18.57974
295.99313	184.18767	20.160482	19.538967
300.66812	186.41864	19.958574	20.227057
306.79727	190.25934	19.254684	19.483833
312.29105	190.29936	19.846643	19.489529
316.68738	190.77225	18.889172	18.695635
322.63455	192.80095	20.325489	19.458158
327.98145	190.42586	20.58016	19.597197
332.59857	185.60013	21.37449	19.875174
338.55725	182.13835	20.658962	19.953228
343.7903	175.28435	20.682856	18.778353
349.09262	171.90115	20.746443	19.35413
355.925	174.22041	20.440796	20.467278
360.31256	178.32251	19.85854	18.642029
364.89148	181.64485	20.840473	19.820232
371.67413	184.28625	20.380903	19.13032
376.42133	185.02966	20.952301	19.039272
198	43	10	11
197	43	12	12
190	42	13	13
188	43	12	13
187	44	11	11
185	44	12	12
177	42	13	12
176	41	12	13
399.3581	164.46951	21.27418	20.154783
395.9047	156.92337	21.972134	20.107794
392.2404	150.25197	20.657034	19.146969
389.43286	144.82228	21.026472	19.42741
387.6025	141.98376	21.318655	19.68579
384.48572	142.08635	19.88223	19.144947
383.05115	141.43234	20.40601	18.946295
379.77896	143.39171	19.49712	17.109968
376.4443	145.63474	19.960869	19.366274
374.53247	149.27304	19.516094	19.608185
375.82803	145.77087	19.738693	18.926298
377.13245	140.89423	19.688475	19.6729
379.47894	137.59764	18.866594	18.43386
380.5547	134.07458	18.527365	18.726862
382.098	132.47147	18.805943	19.25367
382.49606	132.12265	19.238749	19.334068
382.55734	132.79895	19.218582	18.73877
383.33157	132.6874	19.145048	18.338966
384.4438	135.09166	19.777767	18.448639
387	142	18	19
386	146	19	18
386	140	19	19
390	135	19	20
390	132	20	18
391	130	19	18
396	129	17	18
396	129	19	18
396	130	19	18
397	132	18	17
397	132	19	18
390	132	20	19
379	135	20	19
365	135	19	18
352	136	19	17
338	136	20	20
327	137	20	18
316	137	19	18
305	138	19	18
298	137	17	16
288	137	19	18
278	137	18	18
270	138	18	18
261	137	19	18
252	137	18	18
245	138	19	21
236	139	17	17
226	139	19	18
219	139	18	18
213	140	15	17
202	115	19	30
201	114	20	28
188	117	25	28
178	136	14	16
169	140	16	17
163	138	18	18
172	139	18	18
192.31305	143.49445	10.2618475	14.184538
171	139	10	14
174	138	9	14
175	137	9	14
174	124	11	14
176	138	11	13
177	140	10	12
177	136	10	14
178	139	10	11
176	138	10	12
177	138	9	12
177	137	10	11
177	135	9	12
176	131	10	16
177	131	9	13
178	129	9	12
180	123	10	15
183	118	9	13
187	113	9	13
192	108	9	13
196	102	10	13
200.10909	86.75509	21.403242	21.979479
200.3008	73.687874	21.224684	19.856157
205.76903	73.76821	16.421907	19.500765
207.28992	77.46625	15.029034	15.920219
210	78	12	15
211	80	11	14
210	80	12	12
212	80	13	12
213	77	13	13
229	81	14	12
224	83	15	12
221	82	14	13
216	81	14	15
212	78	15	16
208	80	15	20
202	79	13	15
196	83	14	15
195	87	14	20
190	94	15	18
190	95	13	14
183	98	19	15
174	95	16	16
170	98	15	17
169	99	13	16
166	100	13	16
163	100	14	19
161	105	13	16
159	110	14	16
152	124	16	20
152	122	17	30
154	122	15	17
152	124	15	14
152	125	14	15
154	126	13	14
155	128	13	15
157	130	16	16
156	136	15	14
153	140	19	16
148	146	21	24
149	151	23	23
148	152	24	28
152	151	20	25
147	160	23	22
156	157	22	22
150	156	24	23
146	159	26	25
152	161	23	21
150	161	29	27
151	163	31	27
155	158	32	32
224.14493	160.59578	18.590696	19.031893
233.77808	154.08235	20.638018	19.585966
243.31754	152.6945	20.28419	18.561739
252.40509	150.06577	19.583141	17.970322
261.3326	147.54842	19.32874	18.532396
267.22568	142.86337	19.320686	18.622501
272.338	138.5989	19.566877	18.887924
278.01343	135.96376	19.655252	18.953295
285.3308	126.499794	18.821423	19.679274
288.9303	116.488434	19.951384	18.907082
293.4423	107.455086	18.958775	18.908894
305.28458	97.11821	19.041267	18.285643
310.89468	95.741714	18.300148	18.559967
317	93	16	17
320	91	18	18
325	90	18	18
329	89	19	18
333	87	19	18
338	85	18	18
343	84	18	16
347	83	18	17
352	80	18	17
358	79	16	17
360	77	18	18
364	76	18	18
362	79	17	17
365	82	17	17
365	86	18	18
368	92	18	19
367	97	18	18
372	104	14	18
372	107	12	17
377.808	105.29995	20.875328	21.741041
375.4242	112.28851	24.45482	22.286083
383	119	17	14
388	122	15	13
390	123	18	15
394	127	18	18
400	133	16	17
401	133	19	19
404	135	19	18
409	140	19	19
413	144	20	18
416	146	21	20
421	149	20	19
427	155	20	19
431	161	21	21
434	166	21	20
438	169	21	19
444	174	20	19
444	180	21	20
439	190	23	23
433	197	23	21
429	203	24	24
428	208	20	20
