3.0	171.0	18.0	14.0
2	171	20	11
2	171	20	12
2	170	20	11
3	171	20	12
2	171	20	12
2	171	20	11
2	170	20	12
2	170	21	12
2	171	20	12
3	171	20	12
4	170	21	12
3	170	22	13
3	170	22	13
4	170	21	13
5	170	22	14
5	170	23	14
7	170	21	15
6	170	22	15
6	170	22	15
8	170	21	15
8	170	22	16
7	170	24	16
8	170	22	17
9	170	22	17
9	169	23	17
8	168	26	18
11	169	22	17
11	169	24	18
12	169	24	18
13	169	23	18
14	169	23	18
14	169	24	19
15	169	24	19
13	169	27	19
14	169	26	19
16	169	26	19
16	169	26	20
16	167	28	22
17	167	29	22
16	167	31	22
17	167	31	23
18	167	32	23
20	167	31	23
21	167	30	23
21	167	31	23
23	168	31	22
25	167	30	23
26	167	31	23
26	167	33	24
27	166	33	25
27	167	35	24
28	166	35	26
29	167	36	25
30	167	37	25
32	167	36	25
32	166	38	26
34	166	38	27
35	166	38	26
37	167	38	26
38	166	38	27
39	166	39	27
40	166	40	28
41	166	41	28
42	166	42	28
44	166	42	28
46	166	42	28
47	167	43	28
49	167	43	29
50	166	45	30
51	166	45	30
52	165	47	31
54	166	47	31
57	166	46	31
59	166	47	31
0.92338085	170.75768	18.772799	11.824075
63	166	48	32
65	166	49	32
67	166	49	32
0.73674965	169.81552	21.238857	13.207527
114	168	47	29
72	165	54	35
74	165	55	35
77	165	55	36
80	165	56	36
82	165	57	36
84	165	58	37
87	165	59	37
89	166	61	36
92	165	60	38
95	165	62	39
98	165	62	39
100	165	66	41
103	165	67	41
107	165	67	40
110	165	69	41
113	165	70	42
116	165	72	43
119	165	77	44
123	165	78	45
126	164	79	46
130	164	82	47
134	165	90	47
139	165	91	48
142	164	93	50
147	164	94	51
153	164	94	52
157	163	95	54
162	164	97	54
166	164	101	55
171	163	104	58
177	163	106	59
182	163	110	60
189	164	114	60
194	164	118	62
201	164	123	64
208	164	127	65
215	164	132	67
222	164	137	70
228	164	142	71
235	163	150	74
241	164	158	77
248	164	167	79
265	163	167	81
281	164	166	84
285	164	178	87
295	164	186	89
308	164	184	91
318	164	174	91
279	169	93	53
